Date,Open,High,Low,Close          Close price adjusted for splits.,Adj Close,Volume
"Dec 27, 2023",191.77,193.18,191.54,192.59,192.59,"5,813,300"
"Dec 26, 2023",190.97,191.74,190.4,191.72,191.72,"4,502,700"
"Dec 22, 2023",191.6,191.88,190.07,190.27,190.27,"7,175,400"
"Dec 21, 2023",189.21,189.62,188.75,189.43,189.43,"4,620,000"
"Dec 20, 2023",188.69,188.96,188.09,188.1,188.1,"6,002,400"
"Dec 19, 2023",188.23,189.72,188.13,189.13,189.13,"6,025,600"
"Dec 18, 2023",187.5,188.49,187.24,187.85,187.85,"5,358,000"
"Dec 15, 2023",188.52,188.96,186.82,187,187,"8,323,800"
"Dec 14, 2023",188.86,189.82,188.08,188.73,188.73,"9,107,200"
"Dec 13, 2023",183.82,187.66,183.38,187.63,187.63,"10,635,500"
"Dec 12, 2023",183.84,183.98,183.26,183.49,183.49,"5,056,900"
"Dec 11, 2023",184.5,184.53,183.15,183.59,183.59,"8,519,500"
"Dec 8, 2023",185.93,186.78,184.9,185.64,185.64,"7,880,300"
"Dec 7, 2023",188.45,188.59,187.26,188.15,188.15,"5,802,000"
"Dec 6, 2023",188.32,188.46,187.5,187.84,187.84,"5,778,600"
"Dec 5, 2023",187.55,187.88,186.3,187.15,187.15,"7,027,700"
"Dec 4, 2023",189.6,190.38,187.26,187.86,187.86,"18,460,500"
"Dec 1, 2023",188.81,192.4,188.69,192.01,192.01,"16,724,900"
"Nov 30, 2023",188.89,189.24,188.28,188.75,188.75,"7,558,100"
"Nov 29, 2023",189.16,189.99,189.02,189.54,189.54,"8,407,300"
"Nov 28, 2023",187.9,189.4,187.52,189.26,189.26,"10,901,900"
"Nov 27, 2023",186.56,186.8,185.93,186.77,186.77,"6,320,400"
"Nov 24, 2023",185.47,185.75,185.16,185.52,185.52,"2,445,100"
"Nov 22, 2023",185.47,185.72,184.27,184.56,184.56,"4,337,700"
"Nov 21, 2023",185.57,186.12,185.07,185.35,185.35,"7,322,400"
"Nov 20, 2023",182.32,183.48,182.23,183.37,183.37,"5,389,300"
"Nov 17, 2023",183.96,184.13,183.45,183.67,183.67,"4,871,100"
"Nov 16, 2023",182.85,184.32,182.8,183.69,183.69,"8,253,300"
"Nov 15, 2023",182.03,182.18,181.31,181.64,181.64,"4,909,400"
"Nov 14, 2023",181.7,182.75,181.62,182.12,182.12,"6,831,600"
"Nov 13, 2023",179.4,180.73,179.11,180.51,180.51,"5,385,900"
"Nov 10, 2023",180.51,180.59,179.25,179.51,179.51,"7,606,600"
"Nov 9, 2023",180.98,182.28,180.89,181.49,181.49,"6,486,300"
"Nov 8, 2023",182.01,182.07,180.57,180.77,180.77,"6,738,300"
"Nov 7, 2023",182.25,182.65,181.75,182.59,182.59,"6,795,800"
"Nov 6, 2023",184.14,184.23,183.34,183.35,183.35,"8,274,700"
"Nov 3, 2023",184.48,185.47,184.35,184.79,184.79,"8,529,000"
"Nov 2, 2023",184.13,184.28,183.5,184.12,184.12,"7,343,700"
"Nov 1, 2023",183.91,185,182.67,183.51,183.51,"9,048,600"
"Oct 31, 2023",185.08,186.21,183.5,184.09,184.09,"10,104,600"
"Oct 30, 2023",185.54,185.7,184.73,185.1,185.1,"8,756,400"
"Oct 27, 2023",183.76,186.36,183.47,186.15,186.15,"14,102,800"
"Oct 26, 2023",183.4,184.49,182.87,184.01,184.01,"7,671,400"
"Oct 25, 2023",183.42,184.3,182.04,183.72,183.72,"10,087,000"
"Oct 24, 2023",182.07,183.4,181.68,182.95,182.95,"6,594,000"
"Oct 23, 2023",183.51,183.56,182.71,182.97,182.97,"9,479,800"
"Oct 20, 2023",183.43,185.23,183.09,183.59,183.59,"12,782,800"
"Oct 19, 2023",181.04,183.43,180.82,183.09,183.09,"13,406,600"
"Oct 18, 2023",180.89,182.02,179.75,180.87,180.87,"13,920,800"
"Oct 17, 2023",178.37,179.13,177.98,178.29,178.29,"8,231,900"
"Oct 16, 2023",177.84,178.33,177.54,177.96,177.96,"8,385,400"
"Oct 13, 2023",176.89,179.1,176.72,178.83,178.83,"18,796,500"
"Oct 12, 2023",174.06,174.23,173.24,173.26,173.26,"5,912,700"
"Oct 11, 2023",173.6,174.13,173.26,173.79,173.79,"7,128,000"
"Oct 10, 2023",172.08,172.8,171.9,172.53,172.53,"5,844,000"
"Oct 9, 2023",171.18,172.86,171.08,172.82,172.82,"10,201,500"
"Oct 6, 2023",169.17,170.23,168.5,169.7,169.7,"9,942,200"
"Oct 5, 2023",168.74,169,168.3,168.83,168.83,"6,970,200"
"Oct 4, 2023",169.21,169.41,168.5,169.14,169.14,"10,034,600"
"Oct 3, 2023",169.14,170.08,168.75,169.16,169.16,"11,459,800"
"Oct 2, 2023",170.23,170.46,169.5,169.65,169.65,"12,706,000"
"Sep 29, 2023",173.92,174.03,171.27,171.45,171.45,"10,424,900"
"Sep 28, 2023",173.91,174.14,172.32,173.23,173.23,"10,061,900"
"Sep 27, 2023",175.27,175.32,173.7,174.1,174.1,"10,919,600"
"Sep 26, 2023",176.83,177.14,176.16,176.28,176.28,"7,181,100"
"Sep 25, 2023",178.41,178.71,177.64,177.7,177.7,"5,582,100"
"Sep 22, 2023",178.65,178.95,178.51,178.62,178.62,"3,634,800"
"Sep 21, 2023",177.86,178.49,177.69,178.05,178.05,"7,571,900"
"Sep 20, 2023",179.34,180.66,179.32,179.35,179.35,"9,328,000"
"Sep 19, 2023",179.54,179.65,179.03,179.22,179.22,"4,224,700"
"Sep 18, 2023",178.82,179.41,178.38,179.39,179.39,"5,049,300"
"Sep 15, 2023",178.55,179.11,178.34,178.34,178.34,"5,619,600"
"Sep 14, 2023",176.5,177.39,176.36,177.17,177.17,"6,184,400"
"Sep 13, 2023",177.53,177.75,177.04,177.08,177.08,"3,874,800"
"Sep 12, 2023",177.11,177.7,177.05,177.49,177.49,"4,445,400"
"Sep 11, 2023",178.97,179.07,178.26,178.41,178.41,"3,689,100"
"Sep 8, 2023",178.36,179.05,177.9,178.08,178.08,"3,292,700"
"Sep 7, 2023",178.31,178.37,177.9,178.02,178.02,"3,257,200"
"Sep 6, 2023",178.33,179.01,177.7,177.83,177.83,"6,427,200"
"Sep 5, 2023",179.33,179.44,178.64,178.64,178.64,"7,056,800"
"Sep 1, 2023",180.8,181.12,179.51,180.11,180.11,"4,969,300"
"Aug 31, 2023",180.37,180.49,179.94,180.02,180.02,"4,795,600"
"Aug 30, 2023",180.58,180.88,180.29,180.32,180.32,"6,593,700"
"Aug 29, 2023",178.03,179.88,177.9,179.87,179.87,"7,576,600"
"Aug 28, 2023",177.65,178.73,177.51,178.13,178.13,"4,740,700"
"Aug 25, 2023",177.58,178.38,176.63,177.62,177.62,"6,132,800"
"Aug 24, 2023",177.66,178.49,177.41,177.85,177.85,"5,526,400"
"Aug 23, 2023",177.32,178.22,177.07,177.89,177.89,"7,949,100"
"Aug 22, 2023",175.83,176.25,175.31,176.1,176.1,"5,892,500"
"Aug 21, 2023",175.9,175.94,174.96,175.81,175.81,"4,206,400"
"Aug 18, 2023",175.83,176.06,175.1,175.33,175.33,"6,251,000"
"Aug 17, 2023",176.53,176.56,174.93,175.3,175.3,"7,937,700"
"Aug 16, 2023",176.62,176.95,175.56,175.57,175.57,"6,559,400"
"Aug 15, 2023",176.75,177.43,176.33,176.59,176.59,"7,582,700"
"Aug 14, 2023",176.86,177.58,176.58,177.06,177.06,"9,554,500"
"Aug 11, 2023",177.7,178.36,177.49,177.6,177.6,"5,289,400"
"Aug 10, 2023",178.22,178.7,177.54,177.6,177.6,"5,934,600"
"Aug 9, 2023",178.68,178.92,177.78,177.79,177.79,"4,644,000"
"Aug 8, 2023",178.64,179.33,178.46,178.64,178.64,"6,162,900"
"Aug 7, 2023",180.15,180.15,179.27,179.78,179.78,"4,510,400"
"Aug 4, 2023",180.25,180.77,179.85,180.19,180.19,"5,325,700"
"Aug 3, 2023",179.44,179.95,179.28,179.54,179.54,"4,636,300"
"Aug 2, 2023",180.57,180.79,179.41,179.6,179.6,"6,339,700"
"Aug 1, 2023",180.85,181.38,180.19,180.46,180.46,"6,239,700"
"Jul 31, 2023",182.43,183.09,182.31,182.35,182.35,"5,494,800"
"Jul 28, 2023",181.48,182.27,181.25,181.86,181.86,"3,828,800"
"Jul 27, 2023",181.64,181.64,180.32,180.42,180.42,"7,592,800"
"Jul 26, 2023",182.66,183.64,182.31,183.3,183.3,"6,158,400"
"Jul 25, 2023",181.72,182.47,181.1,182.41,182.41,"4,090,100"
"Jul 24, 2023",182.22,182.54,181.34,181.4,181.4,"4,370,000"
"Jul 21, 2023",182.06,182.46,181.68,182.18,182.18,"3,843,500"
"Jul 20, 2023",183.73,183.77,182.47,182.74,182.74,"4,972,900"
"Jul 19, 2023",183.45,183.84,182.87,183.67,183.67,"3,911,600"
"Jul 18, 2023",182.79,184.23,182.32,183.64,183.64,"8,242,600"
"Jul 17, 2023",180.99,181.63,180.64,181.56,181.56,"4,152,400"
"Jul 14, 2023",181.59,182.17,181.11,181.43,181.43,"5,389,300"
"Jul 13, 2023",181.96,182.15,181.49,182.01,182.01,"4,527,900"
"Jul 12, 2023",181.18,181.95,181.1,181.88,181.88,"7,062,000"
"Jul 11, 2023",179.43,179.71,179.13,179.45,179.45,"2,819,600"
"Jul 10, 2023",178.37,178.92,178.26,178.78,178.78,"3,320,500"
"Jul 7, 2023",178.38,179.65,178.35,178.64,178.64,"5,200,300"
"Jul 6, 2023",177.51,177.8,176.66,177.31,177.31,"5,133,000"
"Jul 5, 2023",179.41,179.42,177.83,177.84,177.84,"5,650,600"
"Jul 3, 2023",178.61,179.34,178.46,178.47,178.47,"4,085,700"
"Jun 30, 2023",177.69,178.53,177.32,178.27,178.27,"6,420,600"
"Jun 29, 2023",175.83,177.63,175.79,177.09,177.09,"6,862,500"
"Jun 28, 2023",177.23,177.69,176.7,177.28,177.28,"5,866,700"
"Jun 27, 2023",179.07,179.29,177.43,177.69,177.69,"5,036,900"
"Jun 26, 2023",179.05,179.08,178.42,178.51,178.51,"3,222,100"
"Jun 23, 2023",179.6,179.95,178.09,178.2,178.2,"5,416,800"
"Jun 22, 2023",178.36,178.99,177.63,177.71,177.71,"7,945,000"
"Jun 21, 2023",179.15,179.95,178.19,179.49,179.49,"6,702,300"
"Jun 20, 2023",180.06,180.09,179.22,179.75,179.75,"7,584,200"
"Jun 16, 2023",181.93,182.62,181.41,181.63,181.63,"8,778,600"
"Jun 15, 2023",180.28,182.05,180.18,181.91,181.91,"6,739,000"
"Jun 14, 2023",181.69,181.96,180.14,180.64,180.64,"6,807,000"
"Jun 13, 2023",182.1,182.43,180.17,180.54,180.54,"5,126,700"
"Jun 12, 2023",181.8,181.94,181.04,181.88,181.88,"4,873,600"
"Jun 9, 2023",182.36,182.79,181.72,182.04,182.04,"4,379,200"
"Jun 8, 2023",182,183.04,181.96,182.53,182.53,"6,394,100"
"Jun 7, 2023",181.94,183,180.15,180.15,180.15,"9,066,500"
"Jun 6, 2023",182.36,182.65,181.52,182.34,182.34,"4,967,200"
"Jun 5, 2023",180.79,182.44,180.6,182.14,182.14,"5,748,800"
"Jun 2, 2023",183.53,183.56,180.96,181.05,181.05,"8,724,800"
"Jun 1, 2023",182.81,184.21,182.72,183.76,183.76,"7,300,500"
"May 31, 2023",182.39,183.45,182.1,182.32,182.32,"8,497,900"
"May 30, 2023",181.72,182.4,181.17,182.04,182.04,"4,906,100"
"May 26, 2023",181.01,181.3,180.09,180.92,180.92,"5,823,700"
"May 25, 2023",181.18,181.31,180.1,180.2,180.2,"6,919,200"
"May 24, 2023",183.54,183.54,181.77,181.95,181.95,"6,732,900"
"May 23, 2023",182.78,183.76,182.48,183.43,183.43,"6,345,000"
"May 22, 2023",183.22,183.84,182.91,183.21,183.21,"4,834,300"
"May 19, 2023",182.25,184.34,181.81,183.64,183.64,"8,432,300"
"May 18, 2023",182.1,182.28,181.34,181.84,181.84,"8,812,600"
"May 17, 2023",184.31,184.45,183.48,184.23,184.23,"7,474,300"
"May 16, 2023",186.58,186.82,184.46,184.87,184.87,"9,519,500"
"May 15, 2023",187.3,187.88,187.03,187.21,187.21,"5,518,100"
"May 12, 2023",187.43,187.92,186.58,186.81,186.81,"7,084,400"
"May 11, 2023",188.44,188.81,186.86,187.13,187.13,"8,245,500"
"May 10, 2023",188.98,189.64,187.82,188.75,188.75,"9,392,100"
"May 9, 2023",188.12,189.33,188.07,189.02,189.02,"7,098,800"
"May 8, 2023",187.82,188.67,187.49,187.69,187.69,"6,075,400"
"May 5, 2023",186.56,187.58,185.77,187.46,187.46,"12,507,000"
"May 4, 2023",188.86,191.36,188.81,190.44,190.44,"14,146,800"
"May 3, 2023",187.61,189.21,186.93,189.11,189.11,"11,133,800"
"May 2, 2023",184.65,187.64,184.52,187.52,187.52,"14,680,600"
"May 1, 2023",186.05,186.22,183.91,183.97,183.97,"7,997,700"
"Apr 28, 2023",184.79,185.38,184.17,184.8,184.8,"6,700,400"
"Apr 27, 2023",183.9,184.99,183.38,184.75,184.75,"9,107,400"
"Apr 26, 2023",186.63,186.65,184.3,184.74,184.74,"8,203,600"
"Apr 25, 2023",184.84,186.22,184.3,185.75,185.75,"8,451,900"
"Apr 24, 2023",184.07,185.03,183.46,184.81,184.81,"8,303,400"
"Apr 21, 2023",184.98,185.68,183.22,184.25,184.25,"10,698,700"
"Apr 20, 2023",186.14,187.03,185.78,186.09,186.09,"5,789,900"
"Apr 19, 2023",184.35,185.58,184.28,185.36,185.36,"7,373,500"
"Apr 18, 2023",185.24,186.99,185.04,186.25,186.25,"8,056,900"
"Apr 17, 2023",185.89,185.93,184.1,185.53,185.53,"7,468,100"
"Apr 14, 2023",188.08,188.49,185.17,186.36,186.36,"13,272,500"
"Apr 13, 2023",189.76,190.41,188.99,189.72,189.72,"14,060,100"
"Apr 12, 2023",187.54,187.66,185.97,187.19,187.19,"10,000,900"
"Apr 11, 2023",185.91,186.51,185.64,186.28,186.28,"6,031,500"
"Apr 10, 2023",185.18,185.36,184.19,185.11,185.11,"6,408,100"
"Apr 6, 2023",186.89,187.26,185.95,186.49,186.49,"6,648,400"
"Apr 5, 2023",188.34,188.86,186.78,187.83,187.83,"11,440,800"
"Apr 4, 2023",184.72,188.23,184.66,187.98,187.98,"13,765,400"
"Apr 3, 2023",183.85,185.04,183.32,184.54,184.54,"9,206,600"
"Mar 31, 2023",184.11,184.42,182.8,183.22,183.22,"8,003,300"
"Mar 30, 2023",182.75,184.44,182.55,184.18,184.18,"6,360,300"
"Mar 29, 2023",182.49,183.27,182.24,182.53,182.53,"4,996,500"
"Mar 28, 2023",182.31,183.62,182.12,183.44,183.44,"6,202,600"
"Mar 27, 2023",181.15,182.15,180.69,181.95,181.95,"6,925,000"
"Mar 24, 2023",185.61,185.99,183.62,183.65,183.65,"9,245,900"
"Mar 23, 2023",183.91,186.24,183.6,185.74,185.74,"11,347,100"
"Mar 22, 2023",180.4,183.94,180.28,183.44,183.44,"11,969,600"
"Mar 21, 2023",182.65,182.73,179.9,180.37,180.37,"10,734,500"
"Mar 20, 2023",184.19,184.54,182.74,183.84,183.84,"11,845,700"
"Mar 17, 2023",181.02,184.81,180.77,183.77,183.77,"24,156,300"
"Mar 16, 2023",179.51,179.65,177.87,178.57,178.57,"10,762,200"
"Mar 15, 2023",178.86,180.13,177.49,178.21,178.21,"14,546,100"
"Mar 14, 2023",177.35,177.59,176.21,176.83,176.83,"10,019,000"
"Mar 13, 2023",176.66,178.02,176.3,177.86,177.86,"20,554,400"
"Mar 10, 2023",171.93,173.88,171.92,173.87,173.87,"13,803,400"
"Mar 9, 2023",169.75,170.65,169.71,170.2,170.2,"5,583,000"
"Mar 8, 2023",168.61,169.59,168.52,168.54,168.54,"5,718,600"
"Mar 7, 2023",170.42,170.47,168.52,168.62,168.62,"8,713,300"
"Mar 6, 2023",172.32,172.37,171.54,171.62,171.62,"4,264,100"
"Mar 3, 2023",171.45,172.6,170.98,172.49,172.49,"6,894,500"
"Mar 2, 2023",170.52,170.98,170.36,170.66,170.66,"3,950,700"
"Mar 1, 2023",170.95,171.49,170.47,170.76,170.76,"6,590,500"
"Feb 28, 2023",168.78,170.25,168.59,169.78,169.78,"6,761,600"
"Feb 27, 2023",168.88,169.23,168.55,169.01,169.01,"4,509,200"
"Feb 24, 2023",168.42,168.84,168.19,168.35,168.35,"6,496,500"
"Feb 23, 2023",169.84,170.13,169.08,169.57,169.57,"5,073,500"
"Feb 22, 2023",170.81,170.96,169.56,169.66,169.66,"4,105,700"
"Feb 21, 2023",171.2,171.5,170.34,170.62,170.62,"4,035,900"
"Feb 17, 2023",169.87,171.47,169.52,171.26,171.26,"4,809,800"
"Feb 16, 2023",170.34,171.6,169.96,170.75,170.75,"4,540,400"
"Feb 15, 2023",170.6,170.99,170.16,170.89,170.89,"5,423,800"
"Feb 14, 2023",171.97,173.51,171.41,172.61,172.61,"5,403,100"
"Feb 13, 2023",172.7,172.9,172.07,172.48,172.48,"3,970,800"
"Feb 10, 2023",173.63,173.68,172.63,173.36,173.36,"2,971,100"
"Feb 9, 2023",175.49,175.52,172.87,173.03,173.03,"5,361,300"
"Feb 8, 2023",174.94,174.99,173.83,174.41,174.41,"4,075,600"
"Feb 7, 2023",173.72,175.27,173.47,173.98,173.98,"6,794,200"
"Feb 6, 2023",174.11,174.46,173.28,173.82,173.82,"8,957,000"
"Feb 3, 2023",174.92,175.43,173.12,173.46,173.46,"13,674,400"
"Feb 2, 2023",181.08,181.11,177.74,177.9,177.9,"8,842,400"
"Feb 1, 2023",179.75,181.73,178.63,181.67,181.67,"7,996,000"
"Jan 31, 2023",178.82,179.7,178.54,179.41,179.41,"5,976,900"
"Jan 30, 2023",179.29,179.43,178.65,178.76,178.76,"4,210,700"
"Jan 27, 2023",179.27,179.72,178.26,179.22,179.22,"6,052,700"
"Jan 26, 2023",180.15,180.27,178.46,179.47,179.47,"5,860,100"
"Jan 25, 2023",179.35,181.22,179.29,181.11,181.11,"6,925,300"
"Jan 24, 2023",179.56,180.32,178.35,180.28,180.28,"4,604,600"
"Jan 23, 2023",178.35,179.69,177.78,179.63,179.63,"5,265,500"
"Jan 20, 2023",179.06,179.66,178.65,179.29,179.29,"5,754,800"
"Jan 19, 2023",178.37,180.03,178.09,179.89,179.89,"6,678,700"
"Jan 18, 2023",178.92,179.18,176.9,177.08,177.08,"5,384,700"
"Jan 17, 2023",178.21,178.24,177.09,177.59,177.59,"6,610,800"
"Jan 13, 2023",176.96,178.83,176.89,178.76,178.76,"7,468,800"
"Jan 12, 2023",176.01,176.71,174.88,176.64,176.64,"6,936,900"
"Jan 11, 2023",174.76,174.79,173.72,174.62,174.62,"3,374,200"
"Jan 10, 2023",174.61,174.98,174.06,174.74,174.74,"4,398,400"
"Jan 9, 2023",174.51,175.04,173.88,174.1,174.1,"5,134,500"
"Jan 6, 2023",171.76,173.96,171.23,173.71,173.71,"7,889,000"
"Jan 5, 2023",170.82,171,169.79,170.52,170.52,"4,692,600"
"Jan 4, 2023",172.86,173.09,171.85,172.67,172.67,"7,574,600"
"Jan 3, 2023",171.32,172.09,170.02,171.06,171.06,"7,992,900"
"Dec 30, 2022",169.26,169.9,168.8,169.64,169.64,"2,864,500"
"Dec 29, 2022",168.54,169.35,168.52,168.85,168.85,"3,345,900"
"Dec 28, 2022",168.05,168.34,167.1,167.91,167.91,"3,662,500"
"Dec 27, 2022",167.89,170.61,167.8,168.67,168.67,"6,885,700"
"Dec 23, 2022",166.88,167.8,166.66,167.26,167.26,"2,912,300"
"Dec 22, 2022",167.76,167.76,166.06,166.76,166.76,"5,672,700"
"Dec 21, 2022",169.04,169.71,168.68,168.8,168.8,"3,990,100"
"Dec 20, 2022",168.1,169.53,168.03,169.08,169.08,"7,803,100"
"Dec 19, 2022",166.71,167.11,165.99,166.32,166.32,"3,940,500"
"Dec 16, 2022",166.02,166.98,165.84,166.79,166.79,"5,372,000"
"Dec 15, 2022",165.73,166.21,165.1,165.35,165.35,"8,363,000"
"Dec 14, 2022",168.43,168.81,167.14,168.1,168.1,"5,643,000"
"Dec 13, 2022",169.21,169.79,168.02,168.51,168.51,"6,750,200"
"Dec 12, 2022",166.44,166.6,165.43,165.68,165.68,"3,504,400"
"Dec 9, 2022",167.26,168.09,166.6,167.06,167.06,"5,431,300"
"Dec 8, 2022",166.58,167.05,166.07,166.47,166.47,"3,217,900"
"Dec 7, 2022",165.47,166.64,165.32,166.33,166.33,"4,610,700"
"Dec 6, 2022",165.2,165.54,164.45,164.84,164.84,"3,597,800"
"Dec 5, 2022",166.55,166.72,164.32,164.39,164.39,"5,436,200"
"Dec 2, 2022",166.18,167.47,165.76,167.26,167.26,"5,185,900"
"Dec 1, 2022",167.48,167.95,166.98,167.84,167.84,"8,625,800"
"Nov 30, 2022",163.69,164.81,162.4,164.81,164.81,"4,874,700"
"Nov 29, 2022",162.7,163.63,162.6,162.73,162.73,"2,620,600"
"Nov 28, 2022",162.93,163.06,161.91,161.93,161.93,"4,052,900"
"Nov 25, 2022",162.85,163.43,162.76,163.22,163.22,"1,436,500"
"Nov 23, 2022",161.69,163.24,161.56,163.08,163.08,"4,167,000"
"Nov 22, 2022",162.3,162.6,161.72,162.07,162.07,"3,203,800"
"Nov 21, 2022",162.44,162.5,161.28,161.88,161.88,"4,766,500"
"Nov 18, 2022",163.38,163.69,162.68,162.79,162.79,"4,321,100"
"Nov 17, 2022",163.79,164.11,163.4,163.92,163.92,"4,574,400"
"Nov 16, 2022",165.41,165.71,164.83,165.12,165.12,"3,645,800"
"Nov 15, 2022",165.27,166.23,164.56,165.5,165.5,"9,903,500"
"Nov 14, 2022",164.2,165.24,164.15,164.92,164.92,"6,187,600"
"Nov 11, 2022",163.91,164.58,163.42,164.56,164.56,"4,622,400"
"Nov 10, 2022",162.01,163.51,161.66,163.48,163.48,"9,939,900"
"Nov 9, 2022",159.36,160.35,158.45,158.65,158.65,"6,040,600"
"Nov 8, 2022",155.99,159.87,155.98,159.45,159.45,"11,299,600"
"Nov 7, 2022",156.22,156.57,155.81,155.85,155.85,"4,425,700"
"Nov 4, 2022",154.95,156.6,154.66,156.47,156.47,"7,692,000"
"Nov 3, 2022",150.7,151.96,150.57,151.81,151.81,"5,378,800"
"Nov 2, 2022",154.16,155.42,152.26,152.39,152.39,"7,210,900"
"Nov 1, 2022",153.82,153.98,152.87,153.46,153.46,"4,603,600"
"Oct 31, 2022",152.16,152.87,151.89,151.91,151.91,"6,097,800"
"Oct 28, 2022",152.96,153.54,152.5,153.16,153.16,"4,645,400"
"Oct 27, 2022",154.71,155.09,154.22,154.74,154.74,"3,654,900"
"Oct 26, 2022",154.78,155.73,154.78,154.98,154.98,"4,448,200"
"Oct 25, 2022",153.96,154.79,153.83,154,154,"3,434,100"
"Oct 24, 2022",153.45,154.06,153.06,153.65,153.65,"4,673,300"
"Oct 21, 2022",151.98,154.31,151.83,154.15,154.15,"6,898,400"
"Oct 20, 2022",151.92,153.23,151.27,151.45,151.45,"5,019,800"
"Oct 19, 2022",152.09,152.49,151.54,151.69,151.69,"8,257,100"
"Oct 18, 2022",154.08,154.24,153.24,153.75,153.75,"4,528,400"
"Oct 17, 2022",154.92,155.33,153.32,153.42,153.42,"4,348,000"
"Oct 14, 2022",154.02,154.2,152.72,152.98,152.98,"5,471,900"
"Oct 13, 2022",153.48,155.73,152.92,154.91,154.91,"7,083,800"
"Oct 12, 2022",155.51,156.29,155.26,155.99,155.99,"3,998,500"
"Oct 11, 2022",155.49,156.81,154.92,155.16,155.16,"5,306,700"
"Oct 10, 2022",155.94,156.35,155.12,155.48,155.48,"6,110,800"
"Oct 7, 2022",158.46,158.98,157.68,157.88,157.88,"5,030,000"
"Oct 6, 2022",159.41,159.94,158.95,159.63,159.63,"5,712,600"
"Oct 5, 2022",159.32,160.08,158.38,159.81,159.81,"5,296,300"
"Oct 4, 2022",159.18,161.08,158.92,160.7,160.7,"8,024,500"
"Oct 3, 2022",155.44,158.48,155.23,158.43,158.43,"10,362,200"
"Sep 30, 2022",154.94,156.04,154.57,154.67,154.67,"6,832,400"
"Sep 29, 2022",154.14,155.03,153.16,154.66,154.66,"6,317,000"
"Sep 28, 2022",153.2,154.88,152.93,154.69,154.69,"8,977,200"
"Sep 27, 2022",152.25,152.73,151.5,151.54,151.54,"7,151,300"
"Sep 26, 2022",153.22,153.51,151.03,151.23,151.23,"8,240,500"
"Sep 23, 2022",153.9,154,152.64,153.01,153.01,"9,598,000"
"Sep 22, 2022",156.26,156.48,155.31,155.7,155.7,"5,975,200"
"Sep 21, 2022",155.97,157.25,154.01,155.79,155.79,"7,816,100"
"Sep 20, 2022",155.03,155.23,154.59,155.07,155.07,"5,943,700"
"Sep 19, 2022",154.87,156.04,154.82,155.96,155.96,"5,582,800"
"Sep 16, 2022",154.66,156.56,154.34,155.84,155.84,"7,141,200"
"Sep 15, 2022",156.76,157.49,154.62,154.98,154.98,"13,181,200"
"Sep 14, 2022",158.68,158.98,157.73,157.93,157.93,"6,091,100"
"Sep 13, 2022",158.47,159.27,158.39,158.54,158.54,"6,526,400"
"Sep 12, 2022",161.04,161.62,160.55,160.63,160.63,"4,537,500"
"Sep 9, 2022",159.72,160.24,159.41,159.82,159.82,"3,927,800"
"Sep 8, 2022",159.54,159.86,158.71,158.98,158.98,"4,607,100"
"Sep 7, 2022",158.15,160.15,158.08,159.94,159.94,"3,981,400"
"Sep 6, 2022",159.17,159.46,158.32,158.33,158.33,"4,863,800"
"Sep 2, 2022",159.35,160.06,159.14,159.26,159.26,"5,196,900"
"Sep 1, 2022",158.17,158.39,157.32,157.87,157.87,"7,390,800"
"Aug 31, 2022",159.5,160.57,159.26,159.27,159.27,"5,438,600"
"Aug 30, 2022",161.27,161.43,160.34,160.51,160.51,"4,856,600"
"Aug 29, 2022",161.88,162.62,161.7,161.86,161.86,"4,702,300"
"Aug 26, 2022",163.12,163.61,161.55,161.76,161.76,"6,689,300"
"Aug 25, 2022",163.97,163.99,163.24,163.75,163.75,"2,857,500"
"Aug 24, 2022",162.44,163.61,162.37,163.25,163.25,"3,202,400"
"Aug 23, 2022",161.96,163.43,161.91,162.77,162.77,"4,425,100"
"Aug 22, 2022",161.66,162.12,161.36,161.64,161.64,"4,458,100"
"Aug 19, 2022",163.65,163.74,162.62,162.72,162.72,"8,173,000"
"Aug 18, 2022",164.6,164.91,163.54,163.92,163.92,"3,646,100"
"Aug 17, 2022",165.21,165.23,163.95,164.35,164.35,"5,569,100"
"Aug 16, 2022",165.31,165.72,165.18,165.42,165.42,"4,291,500"
"Aug 15, 2022",165.99,166.25,165.44,165.71,165.71,"5,236,100"
"Aug 12, 2022",167.17,167.94,166.83,167.87,167.87,"5,151,700"
"Aug 11, 2022",167.16,167.66,166.31,166.34,166.34,"4,446,000"
"Aug 10, 2022",167.39,167.98,166.62,166.78,166.78,"4,077,300"
"Aug 9, 2022",167.48,167.8,166.82,167.2,167.2,"3,205,500"
"Aug 8, 2022",166.03,166.81,165.93,166.69,166.69,"3,456,300"
"Aug 5, 2022",164.99,165.84,164.87,165.29,165.29,"6,023,300"
"Aug 4, 2022",165.53,167.31,165.34,167.17,167.17,"5,502,000"
"Aug 3, 2022",164.77,164.91,163.48,164.45,164.45,"4,417,800"
"Aug 2, 2022",165.66,166.46,164.02,164.05,164.05,"5,725,400"
"Aug 1, 2022",164.98,165.41,164.41,165.03,165.03,"4,666,900"
"Jul 29, 2022",163.89,164.69,163.28,164.1,164.1,"7,537,300"
"Jul 28, 2022",163.31,163.76,162.88,163.64,163.64,"5,606,400"
"Jul 27, 2022",160.02,162.21,159.51,161.67,161.67,"5,766,100"
"Jul 26, 2022",160.23,160.5,159.79,160.04,160.04,"2,672,800"
